SMILES,score
Cc1ccc(S(=O)(=O)C(c2ccc(F)c(N(CC3CCC(N)C3)S(=O)(=O)C3CC3)c2)n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc1,14.64
COc1cc(NCC(C)C(O)CS(C)(=O)=O)cc(CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c1OC,8.47
OCC1CCC2(CC2)C1Nc1cc(CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cnc1Cl,12.79
CC(C)S(=O)NC1CCC(Nc2ccc(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)cc2NC(=O)OC(C)(C)C)CC1,11.28
CC(C)(C)c1cc(N2CCCC(Nc3cccc(CNC(=O)Cn4nnnc4C(CO)N4CCc5cccc(Cl)c5C4)c3)C2)[nH]n1,7.28
CC(CN(C)C1CCCCC1)C(C)Nc1c(F)ccc(F)c1Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,7.97
COc1cccc(N(CCC2(CN)CCC2)CC(C)C(C)(C)C)c1-n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,9.13
CC(CNc1ccc(NC(=O)Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc1C(F)(F)F)C(O)C1(C)CCCS1,7.89
NC12CCC(Nc3cc(Cl)c(-n4nnnc4C(CO)N4CCc5cccc(Cl)c5C4)c(Cl)c3)(CC1)C2,13.21
Cc1ncccc1N(CCNC(=O)Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1)C1CCC(N)C1,11.81
CCNCC1(C)COCC1Nc1cccc(NC(=O)Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c1,11.83
COc1cccc(C(O)CCCNc2ncc(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)cc2C)c1,9.42
C=CC1(O)CC(Nc2cc(C)ccc2CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c2ccccc21,9.05
COc1cc(OC)c(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc1NCC(CO)c1nccnc1C,11.8
Cc1ccncc1C1(CNc2ccc(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)cn2)CC(O)C1,9.85
CC1CC(CNc2cc(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)cc3c2OCCCO3)(C(O)c2ccco2)C1,10.76
COc1nc(N(c2cccnn2)C2CCC(N)C2)ccc1Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,7.1
Cc1cc(C(C)n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cnc1NCC1CNCC(C2CCCCC2)C1,10.79
COCC1(O)CCCC(Nc2cc(C(C)n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)cc(Cl)n2)C1,9.62
CC(O)C(C)(CNc1ccc(CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc1Br)C1CC1,10.44
CC(c1ccc(OC(F)F)c(NCCCCNC(=O)CC2(N)CCCC2)c1)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,8.5
Cc1cccc(SC2(CNc3cnccc3Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)CC(O)C2)c1,11.04
Cc1csc(N(CCCCN)c2cc(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)ccc2OC(F)F)n1,14.38
CCCNCCC1(Nc2cc(Cl)ncc2Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)CCC1,10.18
COc1ccc(C(CCO)CNc2ccccc2-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc1F,9.79
OCC(c1nnnn1-c1ccncc1NCCC(O)Cc1ccc(O)cc1)N1CCc2cccc(Cl)c2C1,12.27
CC1(C)C(=O)NCCN1C1CCC(Nc2cc(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)ccc2C(F)(F)F)CC1,9.54
CN(CC1=CCCC1)C1CC(Nc2cc(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)cc3c2OCO3)C1,10.35
CC(O)(CCCNc1ccc(S(=O)(=O)N2CCOCC2)cc1NC(=O)Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1)C(F)(F)Br,9.39
C[C@H]1C[C@@H](O)CN1C(=NO)Nc1cc(-n2nnnc2[C@H](CO)N2CCc3cccc(Cl)c3C2)ccc1F,6.35
CN1CCCC(Nc2cc(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)cc3c2OCO3)(c2ccnn2C)C1,9.9
CCOC(=O)C1CCCN1CCCCNc1ccc(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c(F)c1,11.57
COc1cc(N(CCC2(CN)CCC2)C2CCCC2)ccc1CCn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,5.59
COc1ccc(NC(=O)Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc1N1CC(N)C(C)CC1c1cccc2cc[nH]c12,4.9
OCCCNC(CNc1ccc(Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc1)c1cccnc1,10.83
CC(C)Sc1cccc(NC2(CC(O)CF)CC=CCC2)c1Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,5.95
CCNC(=O)N(c1ncnc2[nH]cc(C(C)n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c12)C1CCC(C)(N)CC1,9.37
Cc1ccc(C(C)n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c(N(CC2CCN(C)C2)C(=O)C(N)C(C)(C)C)n1,10.37
OCC(c1nnnn1-c1cc(NCC2CN(CC3CC=CC3)CCO2)ccc1OC(F)(F)F)N1CCc2cccc(Cl)c2C1,7.83
Cc1c(NCCCNCC2CCC=CO2)cccc1NC(=O)Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,8.64
COc1ccc(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc1NC(C)(C)CN1CCC(C(C)N)CC1,9.19
CC(C)(C)OC(=O)CN(c1sc(Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc1Br)C1CCC(N)CC1,4.63
CCCC1(Nc2c(Cl)cccc2CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)CC(C)N(C)C1,10.97
CC(c1ccc(Br)cc1N(CC(O)CN)c1ccc(C#N)cc1)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,5.53
Cc1nccc(C(O)C(C)(C)CNc2ccc(CCn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)s2)n1,9.56
CCC(C)(N)C1(O)CCN(c2cc(Br)c(OC)c(CCn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c2)CC1,13.04
CC(C)CN(C1CCC(NCCCNC(=O)Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)CC1)C1CC1,8.14
CC(CN)C1CN(c2ncccc2Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)C1,9.98
CCCCC(=O)N1CCC(Nc2cccc(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c2F)CC1,11.53
COc1nccc(NC(C)(CCn2cnnn2)C(F)F)c1CCn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,13.61
Cc1ccc(C2(Nc3c(Cn4nnnc4C(CO)N4CCc5cccc(Cl)c5C4)c(C(F)(F)F)nn3C)CCC(O)CC2)cc1F,10.65
CN(C)C1CCCCCC1CNc1cc(Br)ccc1CCn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,12.23
CC(c1ccc(NC(=O)OC(C)(C)C)cc1NC(C)(C)CCCN1CCCCC1)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,12.43
C#CCN(CC)CC1CCCCC1CNc1cc(Cl)ccc1C(n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1)S(=O)(=O)c1ccc(C)cc1,8.34
Cc1ccc2cnn(CCCNc3cccc(Cl)c3C(C)n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c2c1,8.94
CC(C)OC(=O)NCC1CC(Nc2cc(C(C)n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)ccc2OC(F)(F)F)C1,5.93
CC(c1cc(N2C3CCC2CC(N)C3)ccc1NC(=O)OC(C)(C)C)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,10.91
COC(=O)CN1CC(CNc2ccc(OC)c(CCn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c2)CC1C,7.28
OCC(c1nnnn1Cc1cc(NC2CC(NCCCn3ccnc3)C2)c2c(c1)OCCCO2)N1CCc2cccc(Cl)c2C1,10.4
CC(c1c(Cl)ncnc1NCC(C)(C)N1CCC(O)C1)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,10.8
CC1CN(C(=O)NC2CC2)CCC1Nc1cc(Cl)ncc1Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,10.16
Cc1cc(C2(CNc3c(F)ccc(Cn4nnnc4C(CO)N4CCc5cccc(Cl)c5C4)c3F)CC(O)C2)cnc1Cl,11.57
CC(CCN)CN(C(=O)c1ccc(F)cn1)c1ccc(F)c(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c1,14.07
CC1CN(CCCNc2ccc(C(C)n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c(C(F)(F)F)c2)CC(C)N1C,10.12
CCCC1CCCCN1CCCC(C)Nc1cc(CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)ccc1F,12.41
CCc1cc(CN2CCCC(Nc3ccnc(-n4nnnc4C(CO)N4CCc5cccc(Cl)c5C4)c3)C2)n(C)n1,9.46
C=CCN(C)CC1(CNc2ccc(F)c(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c2F)CCCCC1,9.02
C#CCN(C(=O)CN1CC(C)CC(N)C1)c1ccc(Br)c(CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c1,7.99
Cc1ccc(C(C)n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c(NC2CCC(N(C)CC3CC3)C2)n1,7.97
CN1CCC(O)(CCOC2CC2)C(Nc2cc(OC(F)(F)F)ccc2-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)C1,10.92
CCC(O)(CCNc1cccc(F)c1CCn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1)C1CC1C,10.12
CC(c1cc2nc(Nc3ncccc3N3CC(O)C(O)C3)ccc2s1)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,8.11
O=c1[nH]nc(N2CCCC(Nc3ncc(Cn4nnnc4C(CO)N4CCc5cccc(Cl)c5C4)s3)C2)c(=O)[nH]1,11.24
CCC1C(C2CCCCC2)CC(N)CN1c1ccc(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c(OC)n1,10.78
OCC(c1nnnn1-c1cncc(NCCCNc2ccc(F)c(F)c2)c1)N1CCc2cccc(Cl)c2C1,11.44
Cc1cc(NC2CCN(CC(F)F)C2(C)C)ccc1C(C)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,10.19
COc1ccc(NC2CCCN(Cc3ncno3)C2C)cc1NC(=O)Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,7.82
Nc1cnc(N(c2ccc3c(Cn4nnnc4C(CO)N4CCc5cccc(Cl)c5C4)c[nH]c3c2)C2CCC(O)CC2)s1,10.76
CC(C)(CNc1ccc(NC(=O)Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)nc1)CN1CCCCCC1,10.52
O=CNC1CCCC(Nc2cc(-n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)ccn2)C1,8.7
CCCN(CC(C)(CC)CNc1cccc(C)c1C(C)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1)C1CC1,11.44
CC(c1cc(Br)ccc1NC1CCC(O)(Cc2ccncc2)C1)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,9.43
NCCCN(c1cncc(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c1)c1ccc(F)c(F)c1,12.35
CC(c1cc(NCC(C)(CO)c2n[nH]c3c2CCC3)cs1)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,10.16
Cc1ccc(C)c(N2CCC(CNc3ccc(Cn4nnnc4C(CO)N4CCc5cccc(Cl)c5C4)c(Cl)c3)C2)c1,8.62
COc1ccc(Nc2c(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)ccc(OC)c2OC)c(NC2CCCNC2=O)c1,10.59
Cc1ccc(S(=O)(=O)C(c2ccc(NCCCN3CCOCC4CCCC43)cc2)n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc1,9.97
CCc1csc(N(c2cc(Cl)ccc2Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)C2CCC(N)CC2)n1,8.89
OCC(c1nnnn1Cc1cc(Cl)cc(NC2CCC(Nc3ccc(Cl)cn3)C2)c1)N1CCc2cccc(Cl)c2C1,11.17
OCC(c1nnnn1-c1cc(Cl)c(Cl)c(NCC2(CNCC(F)F)CC2)c1)N1CCc2cccc(Cl)c2C1,8.85
CCC(C)C(C)(O)C(C)CNc1ccc(OC)c(Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c1,10.75
Cn1ccnc1NC1CCC(Nc2nc(Cl)c(F)cc2CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)CC1,12.33
Cc1cc(C)c(NC(=O)Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c(NC2CCC(O)(CC3CO3)C2)c1,9.71
COc1ccc(Nc2ccc(NCC3CCN(C)CC3)c(C)c2)cc1C(C)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,11.57
CC(C)(C)OC(=O)Nc1cc(NC2C(CO)CCCC2(C)C)ccc1Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,9.68
CCC(C)C(Nc1ccc(Br)c(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c1)C(C)(C)CO,12.7
Cc1ccc(C(CCO)C(C)(C)Nc2ccc(CCn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)cc2)cc1C,7.68
CN(c1ncc[nH]1)C1CCCC1CNc1ccsc1Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,10.52
CC(c1cccc(NC2CCCN(Cc3ncnn3C)C2)c1)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,9.34
OCC(c1nnnn1-c1c(Br)ccc(NCCCCNC2CCCc3cccnc32)c1F)N1CCc2cccc(Cl)c2C1,11.52
CC(C)N(C)CCC1CCCC1(O)CNc1ccc2cccnc2c1C(C)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,10.67
COc1ccc(NC2CCN(c3cn(C)nc3C)C2=O)cc1-n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,10.22
CCN(CC(CO)Nc1ccccc1Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1)c1ccccc1,11.05
CCC(O)(CN)C1CCCCCN1c1ccc(NC(=O)OC(C)(C)C)c(Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c1,12.95
COC1CC(N2CCCC(CNc3ccccc3NC(=O)Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)C2)C1,12.77
OCCC(Nc1cc(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c(Br)cn1)c1ncccn1,10.79
CC1(CNc2ncc(C(F)(F)F)cc2CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)CCN(C2CCCCC2)C1,10.65
CC1CC(Nc2cc(Cl)ncc2C(C)n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)(c2cccnc2)CN1C,8.86
CCC(C)(O)CC(C)(C)CNc1cc(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc(Cl)c1F,10.86
CCCC(C)C(=O)N(c1ccc(Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cn1)C1CCC(N)CC1,8.91
Cc1ccc(S(=O)(=O)C(c2ccc(NC(C)(C)CCN3CCC4CCCC43)cc2)n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc1,6.32
CC(CN)CN(Cc1ccccc1)c1ccc(NC(=O)OC(C)(C)C)c(C(C)n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c1,12.72
COc1c(Br)cc(NCCCCn2cc(CC(F)(F)F)cn2)cc1CCn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,8.28
CC1CN(C(=S)Nc2cc(NC(=O)Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)ccc2Cl)CC(CO)O1,14.59
CC(c1cc(Br)cc(NC2CC(CO)C3OC(C)(C)OC23)c1)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,13.38
CCN1CCC(CNC(=O)CC(C)Nc2[nH]c(-c3cccc(F)c3)cc2-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)C1,8.62
CC(C)(C)OC(=O)NC1CC(CNc2ccc3sc(CCn4nnnc4C(CO)N4CCc5cccc(Cl)c5C4)cc3n2)C1,10.51
O=C(Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1)NCCc1cccc(NC2(CCn3cncn3)CCC2)c1,9.33
CN(C)CC1C=CC(Nc2c(F)ccc(F)c2CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)C1,12.45
OCC(c1nnnn1CCc1ccc(F)cc1NCCCNCCn1ccnc1)N1CCc2cccc(Cl)c2C1,9.56
CCNC(=O)CN(CC)C1CCC(Nc2ccc(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)o2)C1,9.31
CCC(C(C)C)N(c1cc(C(C)n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)ccc1C(F)(F)F)C1CC(N)C1,8.28
NC1CCC(N(C(=O)COCC(=O)O)c2ccccc2-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)CC1,8.72
COc1cccc(C2(Nc3ccnc(OC)c3CCn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)CCC(O)CC2)c1O,9.59
CC(c1c(NCC(C)(C)CC2(O)CCC2)ccc2cccnc12)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,12.44
Cc1ccncc1C1(O)CCC(Nc2cccc(C(C)n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c2)CC1,9.82
OCC(c1nnnn1-c1c(F)ccc(F)c1NC1CCC(O)(Cc2ccc(Cl)s2)C1)N1CCc2cccc(Cl)c2C1,12.54
OCC(CNc1ccc2c(CCn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c[nH]c2c1)Cc1ccccn1,11.65
CC(C)(C)OC(=O)N1CCC2C(Nc3ncccc3NC(=O)Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)CCC21,8.57
Cc1cc(CN2CC(Nc3ccc(CCn4nnnc4C(CO)N4CCc5cccc(Cl)c5C4)c(C(F)(F)F)c3)CC2C)on1,8.04
Cn1cncc1CNC1CCC(Nc2ccc3[nH]c(CCn4nnnc4C(CO)N4CCc5cccc(Cl)c5C4)cc3c2)C1,8.12
OCC(c1nnnn1-c1ccc(NC2CCCC(CN3CCOCC3)C2)c(C(F)(F)F)c1)N1CCc2cccc(Cl)c2C1,7.69
CN1CCCN(C2CC(Nc3ccc(Cn4nnnc4C(CO)N4CCc5cccc(Cl)c5C4)cc3)C2)CC1=O,9.55
CCON1CCC(Nc2cc(C)ccc2C(C)n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)C(C)C1,7.07
CCN(CCC(C)Nc1ncc(CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc1C)C1CCCCC1,9.9
CCS(=O)NCCCNc1ccc(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc1NC(=O)OC(C)(C)C,10.5
Cc1nn(C)c(NC(C)(C)CCCN2CCN(C3CC3)CC2)c1-n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,12.37
Cc1ccc(NC2CCCC2CCN2CCCC2=O)c(C(C)n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c1,10.8
CN1CCCC(Nc2cc(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)cc3c2OCO3)(c2ccnn2C)C1,9.9
CC(CNc1ncccc1Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1)C1CNC1,8.17
Cc1nc(NCCC(O)c2cccc3ccnn23)ccc1-n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,10.73
CC(C)(C)OC(=O)Nc1ccc(NCC(CO)N2CCOCC2(C)C)cc1-n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,9.47
C#CCC(CCN(C)C)Nc1c(Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)ccc(OC)c1OC,10.94
CC(C)N(CCN1CCC(CNc2cc(-n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)cnc2Cl)C1)C(C)C,8.28
OCC(c1nnnn1-c1cccc(NCCC(O)C2CC3CCC2O3)c1)N1CCc2cccc(Cl)c2C1,9.59
O=C(O)c1ccc(C2CNCC(Nc3cc(Br)ccc3Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)C2)cc1,11.01
Cc1ncc(S(=O)(=O)N2CCCC2Nc2ccc(F)c(-n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c2F)[nH]1,6.69
OCC(c1nnnn1CCc1cc(F)cc(NC2CCCN(CC3CCCC3)C2)c1)N1CCc2cccc(Cl)c2C1,9.54
Cc1cc(F)ccc1NCCCNc1ncccc1NC(=O)Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,8.69
Cn1nc(C(F)(F)F)c(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c1N(CCCCN)C1CCCCCCC1,5.15
CC(CNc1ccc(CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)o1)C(O)c1ccco1,10.28
Cc1ccnc(N(CC(C)(C)CN)c2ccccc2CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c1,12.13
CC1OCCC1C(O)CCNc1cc(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)ccc1Cl,10.0
CC(C)C1CCC(O)(C(C)CNc2c(F)ccc(F)c2Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)CC1,8.02
CC(C)(C)OC(=O)Nc1ccc(NC2CCC(NC3CC(O)C3)C2)c(Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c1,12.07
CCC(C)(CNc1cc(CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c(OC)c(OC)c1)C1(C)CCCC1(C)O,8.65
Cn1cc(CN2CCCC2CCCNc2ncc(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)s2)cn1,7.98
Cc1n[nH]c(N)c1C(=O)NC1CCCN(c2ncc(Br)cc2CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)C1=O,9.8
COC(=O)C(C)N1CCCC(Nc2[nH]c(-c3ccc(F)cc3)cc2-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)C1C,9.59
CC(C)C1CCCC(CCO)(CNc2cc(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)ccc2Br)CC1,11.64
CCCN(CCC(C)C)C1CCC(Nc2cccc(C(F)(F)F)c2-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)CC1,9.55
Cc1cc(NC2CC(C)CNC2c2cccc(CN)c2)ccc1CCn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,12.1
OCC(c1nnnn1-c1ccc(I)cc1NC1CCC(O)(CC2CO2)CC1)N1CCc2cccc(Cl)c2C1,10.78
Cc1[nH]nc(C(=O)NCC(C)CCO)c1Nc1cc(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc2c1OCO2,12.55
O=C1CCCCCCN1CCCNc1ccc(Br)cc1-n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,9.85
COc1ccc(NC(=O)Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc1N(Cc1cn(CCCN)nn1)C(C)C,15.71
CCC(C)(O)CC(C)(C)CNc1cc(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc(Cl)c1F,10.86
COC(=O)CC(=O)NC1CCC(CNc2ncn(C)c2-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)C1,8.11
OCC(c1nnnn1Cc1sccc1NCC1(CN2CCOCC2)CC1)N1CCc2cccc(Cl)c2C1,9.75
CC1CCN(CCCNc2cc(Cl)cc(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c2)C1,8.63
CSC1CCN(C2CCC(Nc3ccc4[nH]c(CCn5nnnc5C(CO)N5CCc6cccc(Cl)c6C5)cc4c3)CC2)C1,6.1
Cc1ccc(OCC(CCO)Nc2cccc(F)c2-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc1,13.12
CCN1CCCC2(CC(Nc3ccc(CCn4nnnc4C(CO)N4CCc5cccc(Cl)c5C4)c(F)c3)CCO2)C1,11.69
Cc1cc(F)ccc1C1(CNc2cccc(-n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)n2)CC(O)C1,9.22
Nc1cnc(N(c2cnc(F)c(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c2)C2CCC(O)CC2)s1,10.14
CC(CC1CNCCN1)Nc1cccc(Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c1,10.06
CC(C)OCCN1CCC(Nc2ccc(-n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c(Cl)c2)C1,11.4
C#CCCC(=O)NC1CC(Nc2ccc3sc(Cn4nnnc4C(CO)N4CCc5cccc(Cl)c5C4)cc3n2)C1,12.68
CC(C)C1CCC(C(O)CCNc2ccc(CCn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)cc2C(F)(F)F)CC1,10.41
Cc1nn(C)c(NCCCNc2cccs2)c1Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,10.22
COC(C)C(C)N1CCCC(Nc2cc(-n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)ccc2NC(=O)OC(C)(C)C)C1,10.23
COc1cccc(CN2CCC2CNc2cc(C(C)n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)cc(Cl)n2)n1,8.23
CCn1cnc(NCC2CC2(CO)c2ccc(Cl)cc2)c1-n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,10.01
Cc1ccc(NCC(C)CO)c(Nc2cc(Br)cc(C(C)n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c2)c1,9.73
CC(C)(C)OC(=O)N1CC(Nc2ncccc2Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)CC1CO,11.18
NC1CCC(N(c2cc(Cl)cc(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c2)c2ccc(Cl)cn2)C1,8.62
C#CCN(c1ccc(CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c(OC)c1)C1(CN)CCCN(C)CC1,8.91
Cc1cc(CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cnc1N(CC1CC(O)C1)C(=O)C1(N)CCOC1,7.06
CC1(C)CC1C(Nc1cccc(CNC(=O)Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c1)C(C)(C)CO,8.7
CC(O)C(CNC(=O)c1cn[nH]c1)Nc1nc2ccccc2cc1C(C)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,5.53
